scenario,case,sa,metric,statistic,mean,mc_ci95_low,mc_ci95_high,n_samples
boundary_tradeoff,B,0.6,functionality_day_30,mean_top3_jaccard,0.9946266666666667,0.8333333333333334,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_30,mean_top3_jaccard,0.9894700000000001,0.8333333333333334,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_30,mean_top3_jaccard,0.9799466666666667,0.8333333333333334,1.0,10000
boundary_tradeoff,B,0.2,functionality_day_30,mean_kendall_tau,0.9531066666666668,0.8666666666666667,1.0,10000
boundary_tradeoff,B,0.4,functionality_day_30,mean_kendall_tau,0.9463155555555557,0.8666666666666667,1.0,10000
boundary_tradeoff,B,0.6,functionality_day_30,mean_kendall_tau,0.938057777777778,0.8666666666666667,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_30,mean_kendall_tau,0.9271555555555556,0.8222222222222223,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_30,mean_kendall_tau,0.9118088888888889,0.6888888888888888,0.9555555555555556,10000
boundary_tradeoff,B,0.2,functionality_day_30,mean_spearman_rho,0.9787752380952381,0.9238095238095237,1.0,10000
boundary_tradeoff,B,0.4,functionality_day_30,mean_spearman_rho,0.9739676190476192,0.9238095238095237,1.0,10000
boundary_tradeoff,B,0.6,functionality_day_30,mean_spearman_rho,0.968417142857143,0.9238095238095237,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_30,mean_spearman_rho,0.961489523809524,0.8857142857142857,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_30,mean_spearman_rho,0.9515885714285716,0.7333333333333334,0.980952380952381,10000
boundary_tradeoff,B,0.2,functionality_day_90,top1_change_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.4,functionality_day_90,top1_change_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.6,functionality_day_90,top1_change_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.8,functionality_day_90,top1_change_rate,0.1111111111111111,0.0,0.3333333333333333,10000
boundary_tradeoff,B,1.0,functionality_day_90,top1_change_rate,0.2222222222222222,0.0,0.3333333333333333,10000
boundary_tradeoff,B,0.2,functionality_day_90,pairwise_reversal_rate,0.027297777777777775,0.0,0.07777777777777778,10000
boundary_tradeoff,B,0.4,functionality_day_90,pairwise_reversal_rate,0.0315,0.0,0.1111111111111111,10000
boundary_tradeoff,B,0.6,functionality_day_90,pairwise_reversal_rate,0.04483777777777778,0.0,0.18888888888888888,10000
boundary_tradeoff,B,0.8,functionality_day_90,pairwise_reversal_rate,0.06787666666666667,0.0,0.24444444444444444,10000
boundary_tradeoff,B,1.0,functionality_day_90,pairwise_reversal_rate,0.0998388888888889,0.0,0.2777777777777778,10000
boundary_tradeoff,B,0.2,functionality_day_90,mean_top3_jaccard,0.9882166666666666,0.8333333333333334,1.0,10000
boundary_tradeoff,B,0.4,functionality_day_90,mean_top3_jaccard,0.9723333333333334,0.5,1.0,10000
boundary_tradeoff,B,0.6,functionality_day_90,mean_top3_jaccard,0.9482200000000001,0.5,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_90,mean_top3_jaccard,0.9250533333333333,0.39999999999999997,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_90,mean_top3_jaccard,0.89133,0.39999999999999997,1.0,10000
boundary_tradeoff,B,0.2,functionality_day_90,mean_kendall_tau,0.9430400000000001,0.7777777777777778,1.0,10000
boundary_tradeoff,B,0.4,functionality_day_90,mean_kendall_tau,0.9287466666666667,0.6000000000000001,1.0,10000
boundary_tradeoff,B,0.6,functionality_day_90,mean_kendall_tau,0.9056088888888888,0.5111111111111111,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_90,mean_kendall_tau,0.8710711111111111,0.4222222222222222,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_90,mean_kendall_tau,0.8262622222222222,0.4222222222222222,1.0,10000
boundary_tradeoff,B,0.2,functionality_day_90,mean_spearman_rho,0.9714457142857144,0.8666666666666666,1.0,10000
boundary_tradeoff,B,0.4,functionality_day_90,mean_spearman_rho,0.9604952380952382,0.7523809523809524,1.0,10000
boundary_tradeoff,B,0.6,functionality_day_90,mean_spearman_rho,0.9396266666666668,0.6000000000000001,1.0,10000
boundary_tradeoff,B,0.8,functionality_day_90,mean_spearman_rho,0.9094400000000001,0.5238095238095238,1.0,10000
boundary_tradeoff,B,1.0,functionality_day_90,mean_spearman_rho,0.8706209523809525,0.5047619047619047,1.0,10000
boundary_tradeoff,B,0.2,recovery_rapidity_90,top1_change_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.4,recovery_rapidity_90,top1_change_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.6,recovery_rapidity_90,top1_change_rate,0.1111111111111111,0.0,0.3333333333333333,10000
boundary_tradeoff,B,0.8,recovery_rapidity_90,top1_change_rate,0.5555555555555555,0.0416666666666667,0.9583333333333334,10000
boundary_tradeoff,B,1.0,recovery_rapidity_90,top1_change_rate,0.49999999999999994,0.0416666666666667,0.9583333333333334,10000
boundary_tradeoff,B,0.2,recovery_rapidity_90,pairwise_reversal_rate,0.0,0.0,0.0,10000
boundary_tradeoff,B,0.4,recovery_rapidity_90,pairwise_reversal_rate,0.004278888888888889,0.0,0.044444444444444446,10000
boundary_tradeoff,B,0.6,recovery_rapidity_90,pairwise_reversal_rate,0.05437666666666666,0.03333333333333333,0.13333333333333333,10000
boundary_tradeoff,B,0.8,recovery_rapidity_90,pairwise_reversal_rate,0.23369,0.17777777777777778,0.3111111111111111,10000
boundary_tradeoff,B,1.0,recovery_rapidity_90,pairwise_reversal_rate,0.25222666666666665,0.13333333333333333,0.2777777777777778,10000
boundary_tradeoff,B,0.2,recovery_rapidity_90,mean_top3_jaccard,1.0,1.0,1.0,10000
boundary_tradeoff,B,0.4,recovery_rapidity_90,mean_top3_jaccard,1.0,1.0,1.0,10000
boundary_tradeoff,B,0.6,recovery_rapidity_90,mean_top3_jaccard,0.98075,0.8333333333333334,1.0,10000
boundary_tradeoff,B,0.8,recovery_rapidity_90,mean_top3_jaccard,0.6513333333333333,0.5,0.8333333333333334,10000
boundary_tradeoff,B,1.0,recovery_rapidity_90,mean_top3_jaccard,0.76318,0.7333333333333334,0.8333333333333334,10000
boundary_tradeoff,B,0.2,recovery_rapidity_90,mean_kendall_tau,1.0,1.0,1.0,10000
boundary_tradeoff,B,0.4,recovery_rapidity_90,mean_kendall_tau,0.9889111111111113,0.8666666666666667,1.0,10000
boundary_tradeoff,B,0.6,recovery_rapidity_90,mean_kendall_tau,0.9236133333333333,0.8222222222222223,0.9555555555555556,10000
boundary_tradeoff,B,0.8,recovery_rapidity_90,mean_kendall_tau,0.6322177777777778,0.5555555555555556,0.7333333333333334,10000
boundary_tradeoff,B,1.0,recovery_rapidity_90,mean_kendall_tau,0.6360888888888888,0.6,0.8222222222222223,10000
boundary_tradeoff,B,0.2,recovery_rapidity_90,mean_spearman_rho,1.0,1.0,1.0,10000
boundary_tradeoff,B,0.4,recovery_rapidity_90,mean_spearman_rho,0.9952457142857144,0.9428571428571427,1.0,10000
boundary_tradeoff,B,0.6,recovery_rapidity_90,mean_spearman_rho,0.9646038095238094,0.9047619047619048,0.980952380952381,10000
boundary_tradeoff,B,0.8,recovery_rapidity_90,mean_spearman_rho,0.7568228571428571,0.638095238095238,0.8285714285714286,10000
boundary_tradeoff,B,1.0,recovery_rapidity_90,mean_spearman_rho,0.7067390476190476,0.6761904761904761,0.8666666666666667,10000
